4,70,1,1.0685,1.1277,2,1,1
4,45,3,3.7844,1.0103,2,1,1
4,45,1,4.8888,1.4618,2,1,1
4,70,3,1.3123,1.3268,2,1,1
4,85,1,0.96923,1.4663,2,1,1
4,55,1,0.95691,1.0818,2,1,1
4,70,1,0.70557,1.4605,2,1,1
4,30,3,3.0212,1.3973,2,1,1
4,55,3,1.0841,1.2887,2,1,1
4,85,3,2.5362,1.22,2,1,1
4,70,3,3.226,1.1288,2,1,1
4,85,1,0.84837,1.376,2,1,1
4,30,3,3.0842,1.1143,2,1,1
4,85,1,1.1685,1.0321,2,1,1
4,85,1,1.7489,1.3837,2,1,1
4,45,3,1.8988,1.3356,2,1,1
4,30,3,3.5865,1.3576,2,1,1
4,15,3,1.2522,1.321,2,1,1
4,30,1,1.582,1.2095,2,1,1
4,15,1,3.1762,1.1954,2,1,1
4,15,1,3.9497,1.4081,2,1,1
4,70,1,1.5122,1.1587,2,1,1
4,45,1,1.5564,1.4073,2,1,1
4,55,1,0.97965,1.3945,2,1,1
4,70,1,1.0433,1.4261,2,1,1
4,55,1,0.96777,1.2528,2,1,1
4,30,1,0.93859,1.3178,2,1,1
4,45,1,0.91084,1.4754,2,1,1
4,45,1,1.3485,1.222,2,1,1
4,70,1,1.4023,1.03,2,1,1
4,15,3,1.0022,1.4334,2,1,1
4,45,1,2.2255,1.3156,2,1,1
4,15,1,1.4413,1.1775,2,1,1
4,55,1,1.9373,1.4985,2,1,1
4,15,3,1.0624,1.1121,2,1,1
4,45,1,1.8555,1.3262,2,1,1
4,85,1,2.1088,1.3025,2,1,1
4,85,1,1.2059,1.1936,2,1,1
4,15,3,0.99587,1.0711,2,1,1
4,30,1,2.696,1.0126,2,1,1
4,15,3,1.0729,1.2106,2,1,1
4,30,1,1.1812,1.0921,2,1,1
4,85,1,1.2019,1.3629,2,1,1
4,30,3,1.2661,1.1852,2,1,1
4,55,1,0.9491,1.4208,2,1,1
4,45,1,0.93074,1.3671,2,1,1
4,15,3,4.1896,1.2855,2,1,1
4,55,1,2.8675,1.0884,2,1,1
4,70,1,0.9771,1.4787,2,1,1
4,70,1,0.82061,1.1327,2,1,1
4,30,1,0.85418,1.4623,2,1,1
4,15,3,0.86048,1.1119,2,1,1
4,55,1,0.8004,1.1868,2,1,1
4,55,1,0.71641,1.0438,2,1,1
4,70,1,0.61026,1.3201,2,1,1
4,85,3,1.2451,1.0903,2,1,1
4,30,3,1.2689,1.0225,2,1,1
4,55,3,3.2399,1.3616,2,1,1
4,85,1,0.8223,1.1737,2,1,1
4,45,1,1.3614,1.3303,2,1,1
