15,70,3,2.4269,1.4077,1,2,1
15,15,3,1.3599,1.4395,1,2,1
15,70,3,1.0272,1.4945,1,2,1
15,85,3,1.4723,1.0003,1,2,1
15,15,3,2.0409,1.4327,1,2,1
15,85,3,1.3898,1.3063,1,2,1
15,45,3,1.63,1.495,1,2,1
15,45,1,1.199,1.2638,1,2,1
15,55,1,1.5523,1.2398,1,2,1
15,45,1,1.8619,1.4007,1,2,1
15,55,1,1.7078,1.1139,1,2,1
15,15,1,1.5705,1.249,1,2,1
15,30,1,1.2433,1.4504,1,2,1
15,30,1,1.4701,1.2873,1,2,1
15,45,1,0.87728,1.4226,1,2,1
15,55,1,0.99386,1.3693,1,2,1
15,85,1,0.89417,1.293,1,2,1
15,70,1,0.84871,1.1234,1,2,1
15,85,1,0.84246,1.3332,1,2,1
15,15,1,1.3018,1.0417,1,2,1
15,15,3,1.0057,1.313,1,2,1
15,45,3,1.1051,1.3305,1,2,1
15,70,3,0.94512,1.3649,1,2,1
15,15,3,0.84106,1.4454,1,2,1
15,70,3,1.6294,1.4912,1,2,1
15,85,1,1.8255,1.3845,1,2,1
15,55,1,0.82549,1.2907,1,2,1
15,45,1,0.82001,1.4642,1,2,1
15,70,1,0.93115,1.29,1,2,1
15,45,1,0.84391,1.0085,1,2,1
15,85,1,1.6196,1.0604,1,2,1
15,55,1,0.79929,1.4314,1,2,1
15,45,1,1.3673,1.2421,1,2,1
15,85,1,0.91079,1.4224,1,2,1
15,30,1,1.1251,1.1047,1,2,1
15,70,1,0.86593,1.2761,1,2,1
15,30,1,0.80418,1.3149,1,2,1
15,30,1,1.0696,1.016,1,2,1
15,55,1,1.1406,1.3074,1,2,1
15,70,1,0.77018,1.1812,1,2,1
15,45,1,0.8317,1.0248,1,2,1
15,85,1,0.83502,1.2448,1,2,1
15,85,1,0.92359,1.0963,1,2,1
15,15,1,1.5909,1.0615,1,2,1
15,70,1,1.3575,1.1027,1,2,1
15,30,1,1.4881,1.0733,1,2,1
15,30,1,1.9146,1.0945,1,2,1
15,30,3,1.9644,1.0213,1,2,1
15,30,3,1.5959,1.3176,1,2,1
15,55,3,2.0777,1.1409,1,2,1
15,55,3,2.1412,1.2693,1,2,1
15,15,3,1.4372,1.3476,1,2,1
15,15,3,1.2202,1.2496,1,2,1
15,30,3,1.2378,1.2679,1,2,1
15,55,3,1.9946,1.2226,1,2,1
15,15,3,1.3282,1.062,1,2,1
15,85,3,1.917,1.2452,1,2,1
15,55,3,1.1271,1.4265,1,2,1
15,45,3,1.7543,1.437,1,2,1
15,70,3,2.9573,1.1351,1,2,1
