8,55,3,1.7933,1.1796,1,2,2
8,30,3,1.0062,1.0444,1,2,2
8,55,3,1.1573,1.1708,1,2,2
8,70,3,1.2511,1.2743,1,2,2
8,15,1,1.1303,1.2303,1,2,2
8,55,3,0.71231,1.3227,1,2,2
8,30,3,0.88301,1.2568,1,2,2
8,15,3,1.0492,1.4072,1,2,2
8,45,3,0.90161,1.0486,1,2,2
8,70,3,1.1728,1.2319,1,2,2
8,45,3,0.99742,1.2949,1,2,2
8,45,3,0.73425,1.0936,1,2,2
8,85,3,1.5512,1.3057,1,2,2
8,45,3,1.1324,1.026,1,2,2
8,30,3,0.9263,1.2879,1,2,2
8,55,3,0.84544,1.4212,1,2,2
8,85,3,1.0392,1.2499,1,2,2
8,15,3,1.0934,1.2195,1,2,2
8,45,3,0.83324,1.0745,1,2,2
8,45,3,0.72092,1.0141,1,2,2
8,45,3,0.85367,1.3783,1,2,2
8,30,3,0.8913,1.3981,1,2,2
8,30,3,0.92604,1.1468,1,2,2
8,30,3,0.6499,1.0576,1,2,2
8,15,3,1.9703,1.1875,1,2,2
8,15,3,1.1996,1.4144,1,2,2
8,85,3,1.0733,1.4209,1,2,2
8,30,3,1.6866,1.3326,1,2,2
8,55,3,1.1932,1.4801,1,2,2
8,15,3,1.936,1.4716,1,2,2
8,70,3,0.90771,1.0563,1,2,2
8,85,3,0.93182,1.3241,1,2,2
8,70,3,0.86328,1.2404,1,2,2
8,55,3,0.84199,1.0333,1,2,2
8,85,3,1.1396,1.4489,1,2,2
8,85,3,0.89005,1.2486,1,2,2
8,70,3,0.87362,1.3857,1,2,2
8,85,3,0.95288,1.0302,1,2,2
8,55,3,0.7237,1.1312,1,2,2
8,55,3,0.84272,1.3255,1,2,2
8,30,1,1.0369,1.0668,1,2,2
8,15,1,1.2099,1.3193,1,2,2
8,55,3,0.78639,1.1925,1,2,2
8,70,3,1.2246,1.3828,1,2,2
8,55,3,0.83602,1.3265,1,2,2
8,85,3,0.98735,1.1907,1,2,2
8,15,3,1.2498,1.15,1,2,2
8,70,3,1.1636,1.1701,1,2,2
8,45,3,1.1119,1.4595,1,2,2
8,85,3,1.1256,1.2281,1,2,2
8,70,3,0.83985,1.2212,1,2,2
8,85,3,0.76349,1.2271,1,2,2
8,30,3,0.8139,1.4726,1,2,2
8,15,3,0.8889,1.1096,1,2,2
8,70,3,1.6354,1.4412,1,2,2
8,45,3,1.28,1.0099,1,2,2
8,45,3,0.97436,1.1709,1,2,2
8,70,3,0.9249,1.383,1,2,2
8,15,1,1.366,1.1714,1,2,2
8,30,3,1.8935,1.3094,1,2,2
