2,3,1,2.3414,1.4785,1,2,2
2,2,3,0.83966,1.4679,1,2,2
2,3,1,1.0273,1.2289,1,2,2
2,2,3,1.1678,1.1202,1,2,2
2,1,1,1.1189,1.3819,1,2,2
2,1,1,0.88069,1.3797,1,2,2
2,3,3,0.91606,1.3703,1,2,2
2,2,3,2.2727,1.3718,1,2,2
2,2,3,1.0987,1.053,1,2,2
2,2,3,0.89814,1.3408,1,2,2
2,3,1,0.85713,1.2316,1,2,2
2,1,1,1.0679,1.1061,1,2,2
2,1,1,0.83765,1.0493,1,2,2
2,2,3,1.138,1.4118,1,2,2
2,2,3,0.83718,1.0875,1,2,2
2,3,1,0.76436,1.0818,1,2,2
2,1,1,1.1,1.333,1,2,2
2,1,1,1.0974,1.4472,1,2,2
2,2,3,0.95912,1.2583,1,2,2
2,1,1,0.6727,1.3514,1,2,2
2,1,1,0.91344,1.0768,1,2,2
2,2,3,0.91661,1.4767,1,2,2
2,3,1,0.85354,1.2704,1,2,2
2,1,1,0.87486,1.3399,1,2,2
2,3,3,3.4156,1.0183,1,2,2
2,2,3,0.94591,1.4046,1,2,2
2,3,1,1.0365,1.3743,1,2,2
2,3,1,1.5603,1.0601,1,2,2
2,1,1,1.026,1.2625,1,2,2
2,3,3,2.3174,1.1629,1,2,2
