4,55,1,2.1522,1.2838,1,2,1
4,30,3,2.0856,1.4439,1,2,1
4,70,1,2.2298,1.4215,1,2,1
4,15,3,1.9256,1.4494,1,2,1
4,55,1,2.2921,1.4695,1,2,1
4,45,3,2.0588,1.4077,1,2,1
4,55,3,1.3012,1.0007,1,2,1
4,55,3,1.8507,1.0015,1,2,1
4,85,1,1.7191,1.0437,1,2,1
4,85,1,1.009,1.1304,1,2,1
4,45,1,1.6856,1.0114,1,2,1
4,30,3,0.94576,1.212,1,2,1
4,15,3,1.5524,1.1705,1,2,1
4,85,1,0.92842,1.2707,1,2,1
4,45,3,1.7008,1.4631,1,2,1
4,55,1,1.8693,1.1492,1,2,1
4,15,3,1.2949,1.169,1,2,1
4,15,3,0.93873,1.4297,1,2,1
4,85,1,0.85365,1.1702,1,2,1
4,45,3,1.0174,1.0691,1,2,1
4,85,1,0.91248,1.2539,1,2,1
4,15,3,1.7409,1.4283,1,2,1
4,70,1,1.1185,1.1922,1,2,1
4,15,3,1.4433,1.3478,1,2,1
4,70,1,0.78029,1.314,1,2,1
4,70,1,0.89748,1.2252,1,2,1
4,30,1,0.96943,1.2368,1,2,1
4,55,1,0.94951,1.4749,1,2,1
4,55,1,1.5359,1.0417,1,2,1
4,45,1,2.2087,1.1399,1,2,1
4,85,1,1.7269,1.2235,1,2,1
4,30,3,1.0232,1.2938,1,2,1
4,30,3,1.1115,1.4388,1,2,1
4,55,1,1.6457,1.2346,1,2,1
4,85,1,0.99137,1.2187,1,2,1
4,45,1,2.2154,1.3731,1,2,1
4,15,3,1.0365,1.234,1,2,1
4,85,1,0.84347,1.4304,1,2,1
4,30,3,0.86757,1.2333,1,2,1
4,45,3,1.3202,1.2491,1,2,1
4,15,3,1.1593,1.2437,1,2,1
4,30,3,0.94158,1.1147,1,2,1
4,30,3,0.93328,1.0428,1,2,1
4,70,1,0.69406,1.0337,1,2,1
4,70,1,0.68647,1.4442,1,2,1
4,15,1,1.4843,1.1166,1,2,1
4,85,1,1.2681,1.4308,1,2,1
4,45,3,1.2657,1.3559,1,2,1
4,85,1,0.90587,1.4364,1,2,1
4,70,1,0.97726,1.469,1,2,1
4,45,3,0.93834,1.0698,1,2,1
4,30,3,0.72127,1.197,1,2,1
4,45,3,1.0548,1.4903,1,2,1
4,15,3,1.0192,1.3224,1,2,1
4,70,1,0.91786,1.4482,1,2,1
4,70,1,0.8795,1.2411,1,2,1
4,55,1,1.158,1.007,1,2,1
4,70,3,1.3599,1.3114,1,2,1
4,30,3,1.4067,1.1155,1,2,1
4,55,3,0.96413,1.2637,1,2,1
