50,30,1,1.4817,1.122,1,1,1
50,30,1,1.1476,1.4422,1,1,1
50,55,1,1.1001,1.3563,1,1,1
50,15,1,2.1644,1.1891,1,1,1
50,85,3,1.0951,1.1245,1,1,1
50,55,3,0.81484,1.1264,1,1,1
50,70,1,1.9223,1.3836,1,1,1
50,55,1,1.5482,1.0249,1,1,1
50,15,3,1.6877,1.3426,1,1,1
50,45,1,1.2386,1.3101,1,1,1
50,30,1,2.9195,1.3733,1,1,1
50,45,3,2.2425,1.4886,1,1,1
50,70,3,3.594,1.192,1,1,1
50,15,3,1.5073,1.1301,1,1,1
50,85,3,0.98418,1.4387,1,1,1
50,55,1,2.282,1.403,1,1,1
50,15,3,2.0756,1.2306,1,1,1
50,30,1,2.6819,1.0455,1,1,1
50,85,3,0.89077,1.2821,1,1,1
50,45,1,3.8738,1.0937,1,1,1
50,70,1,2.4907,1.2658,1,1,1
50,30,3,1.1264,1.1775,1,1,1
50,85,3,1.3148,1.1574,1,1,1
50,85,1,1.3312,1.3634,1,1,1
50,30,1,1.4963,1.2579,1,1,1
50,55,1,1.0135,1.3953,1,1,1
50,45,3,1.4803,1.1022,1,1,1
50,30,3,1.5524,1.3391,1,1,1
50,30,1,1.9471,1.0262,1,1,1
50,30,1,1.3175,1.4006,1,1,1
50,45,1,1.3424,1.3393,1,1,1
50,45,1,1.4962,1.473,1,1,1
50,70,3,1.1247,1.0458,1,1,1
50,70,1,1.1088,1.4542,1,1,1
50,15,1,1.2805,1.255,1,1,1
50,15,1,2.6675,1.3075,1,1,1
50,85,3,2.0446,1.158,1,1,1
50,15,1,3.5063,1.0387,1,1,1
50,70,3,2.902,1.4253,1,1,1
50,15,1,4.0674,1.0723,1,1,1
50,70,1,1.0944,1.1852,1,1,1
50,55,1,1.1598,1.3112,1,1,1
50,45,1,0.80673,1.4988,1,1,1
50,55,1,0.84429,1.2587,1,1,1
50,15,1,0.87294,1.4953,1,1,1
50,45,1,0.88227,1.1133,1,1,1
50,85,1,0.83986,1.199,1,1,1
50,85,1,0.831,1.3483,1,1,1
50,55,1,0.98501,1.0323,1,1,1
50,70,1,1.7613,1.3738,1,1,1
50,85,3,3.6842,1.2102,1,1,1
50,55,1,2.0493,1.4057,1,1,1
50,70,3,1.6741,1.1898,1,1,1
50,70,1,0.82475,1.1595,1,1,1
50,85,1,0.96047,1.493,1,1,1
50,15,1,0.7637,1.3591,1,1,1
50,30,3,0.64869,1.2066,1,1,1
50,45,1,0.80965,1.0493,1,1,1
50,55,1,0.75895,1.3673,1,1,1
50,45,1,0.86769,1.3187,1,1,1
