32,85,1,5.0104,1.3621,3,2,6
32,55,1,1.5442,1.3068,3,2,6
32,55,3,1.0245,1.3915,3,2,6
32,15,1,2.988,1.2833,3,2,6
32,15,1,1.8506,1.4057,3,2,6
32,45,3,1.1984,1.2884,3,2,6
32,85,3,1.4676,1.472,3,2,6
32,85,3,1.1227,1.4357,3,2,6
32,45,3,2.6469,1.2538,3,2,6
32,15,3,1.6277,1.3944,3,2,6
32,15,3,1.0549,1.2365,3,2,6
32,70,1,1.3904,1.4144,3,2,6
32,45,3,1.044,1.1612,3,2,6
32,85,1,1.625,1.4881,3,2,6
32,15,3,1.0085,1.1391,3,2,6
32,30,1,2.014,1.0364,3,2,6
32,55,3,1.0209,1.3756,3,2,6
32,45,3,2.1705,1.4156,3,2,6
32,45,1,2.1057,1.4612,3,2,6
32,55,3,1.1484,1.1635,3,2,6
32,70,3,1.1969,1.402,3,2,6
32,70,3,2.8141,1.2691,3,2,6
32,45,1,2.9459,1.2316,3,2,6
32,45,1,1.6652,1.4104,3,2,6
32,70,3,2.5574,1.476,3,2,6
32,85,3,1.484,1.0381,3,2,6
32,70,1,2.0498,1.3543,3,2,6
32,30,1,3.1088,1.1175,3,2,6
32,70,3,1.0498,1.1994,3,2,6
32,15,3,4.5039,1.1341,3,2,6
32,30,3,2.025,1.4163,3,2,6
32,15,3,1.1967,1.4977,3,2,6
32,30,1,0.90792,1.3249,3,2,6
32,45,1,3.2699,1.352,3,2,6
32,55,1,2.0708,1.4662,3,2,6
32,55,1,0.91615,1.3438,3,2,6
32,45,1,1.1223,1.2842,3,2,6
32,70,1,0.50668,1.1904,3,2,6
32,70,1,0.83089,1.3173,3,2,6
32,55,1,0.52459,1.1816,3,2,6
32,15,1,0.99249,1.2038,3,2,6
32,30,1,0.5698,1.1843,3,2,6
32,30,1,3.134,1.2342,3,2,6
32,55,1,2.0356,1.2517,3,2,6
32,70,3,1.2655,1.4553,3,2,6
32,55,1,3.4929,1.1032,3,2,6
32,85,3,2.4373,1.1693,3,2,6
32,85,1,2.0119,1.2871,3,2,6
32,85,1,0.96516,1.2435,3,2,6
32,15,3,1.1216,1.1311,3,2,6
32,30,3,0.7523,1.2898,3,2,6
32,85,1,1.2678,1.4392,3,2,6
32,15,3,0.81265,1.0305,3,2,6
32,55,3,1.0358,1.2204,3,2,6
32,85,3,2.5038,1.0421,3,2,6
32,30,1,3.7866,1.2816,3,2,6
32,45,1,2.0086,1.2697,3,2,6
32,30,3,2.4169,1.384,3,2,6
32,30,1,3.0574,1.1165,3,2,6
32,70,3,1.5014,1.2937,3,2,6
