25,2,1,1.4575,1.3675,1,2,1
25,2,1,0.90457,1.4853,1,2,1
25,3,3,0.90005,1.4335,1,2,1
25,1,3,0.93791,1.0431,1,2,1
25,1,3,1.0242,1.1832,1,2,1
25,1,3,0.75352,1.1846,1,2,1
25,2,3,0.90023,1.3425,1,2,1
25,2,3,0.75811,1.299,1,2,1
25,2,3,0.68163,1.3947,1,2,1
25,3,3,0.99368,1.1838,1,2,1
25,1,3,1.3362,1.103,1,2,1
25,1,3,0.78115,1.0433,1,2,1
25,1,3,0.88878,1.386,1,2,1
25,1,3,0.69761,1.1028,1,2,1
25,3,3,0.92582,1.1941,1,2,1
25,1,3,0.85002,1.2759,1,2,1
25,2,1,1.1516,1.1145,1,2,1
25,3,3,0.7586,1.321,1,2,1
25,2,3,0.8345,1.2422,1,2,1
25,1,3,0.98983,1.0759,1,2,1
25,3,3,0.93175,1.391,1,2,1
25,1,3,0.85181,1.0503,1,2,1
25,2,1,0.96907,1.147,1,2,1
25,3,3,0.728,1.1187,1,2,1
25,3,3,0.81022,1.2654,1,2,1
25,3,3,0.58616,1.0457,1,2,1
25,2,1,1.0923,1.2027,1,2,1
25,3,3,0.65398,1.0524,1,2,1
25,2,1,0.98484,1.0561,1,2,1
25,3,3,0.72164,1.3922,1,2,1
